CustomerID;SalesOrderNumber;SalesAmount;OrderDate
11921;SO68741;26.97;2020-10-20
16574;SO53902;4.99;2020-03-05
24903;SO54103;1164.47;2020-03-09
25075;SO57422;2469.05;2020-05-03
29365;SO69843;778.62;2020-11-01
27502;SO51993;69.99;2020-01-30
15559;SO53203;71.58;2020-02-23
24548;SO58272;38.98;2020-05-19
16704;SO60848;53.99;2020-06-25
18314;SO61445;23.78;2020-07-03
22889;SO71547;2393.06;2020-11-25
15756;SO51060;2071.4196;2019-12-25
11015;SO51520;2500.97;2020-01-18
20703;SO63873;1735.98;2020-08-08
25903;SO44378;3374.99;2018-04-10
17097;SO48458;2181.5625;2019-06-05
23994;SO49799;2181.5625;2019-09-25
11287;SO67507;33.98;2020-10-01
15554;SO51626;574.98;2020-01-24
17805;SO59105;32.28;2020-05-30
11215;SO52778;98.96;2020-02-15
19113;SO60694;1184.46;2020-06-22
15436;SO66924;1700.99;2020-09-23
11631;SO69906;74.98;2020-11-02
21927;SO73857;1145.48;2020-12-24
26820;SO74331;3.99;2021-01-03
14167;SO45432;3578.27;2018-08-14
23797;SO56078;67.59;2020-04-12
13116;SO67087;38.98;2020-09-26
11233;SO59716;28.48;2020-06-08
15481;SO64427;2369.97;2020-08-17
26250;SO52735;156.27;2020-02-14
14890;SO60158;21.98;2020-06-14
13645;SO62079;2369.97;2020-07-13
17917;SO44417;3578.27;2018-04-17
29319;SO57360;2447.05;2020-05-02
21987;SO47939;2181.5625;2019-04-27
27471;SO50992;782.99;2019-12-18
26366;SO70125;49.97;2020-11-05
25604;SO73325;1174.48;2020-12-17
25711;SO45183;699.0982;2018-07-18
22200;SO47817;2181.5625;2019-04-11
23277;SO52235;22.93;2020-02-04
21021;SO52327;628.97;2020-02-05
22903;SO56996;2475.95;2020-04-29
25387;SO58067;1249.84;2020-05-15
15878;SO70893;78.98;2020-11-16
25790;SO74406;69.46;2021-01-05
25192;SO57896;2480.99;2020-05-12
28315;SO59815;556.93;2020-06-09
23043;SO73524;29.99;2020-12-20
25755;SO65362;6.28;2020-08-29
16579;SO70054;69.99;2020-11-04
18013;SO74683;27.77;2021-01-14
14115;SO59807;2297.28;2020-06-09
23505;SO69856;616.95;2020-11-01
13514;SO44011;3578.27;2018-02-17
26332;SO64318;49.48;2020-08-16
26033;SO67463;1120.49;2020-09-30
15965;SO50967;782.99;2019-12-16
22282;SO52015;574.98;2020-01-30
14604;SO57501;78.98;2020-05-05
18077;SO59111;81.46;2020-05-30
11279;SO60671;42.28;2020-06-22
21335;SO63610;1183.47;2020-08-04
17218;SO66766;2318.96;2020-09-21
27117;SO69074;2419.06;2020-10-24
26119;SO73123;64.97;2020-12-15
26917;SO73713;556.26;2020-12-22
27623;SO43747;3578.27;2018-01-11
13015;SO51912;35;2020-01-28
21377;SO59416;69.99;2020-06-04
18726;SO45128;3578.27;2018-07-10
12388;SO64619;2329.98;2020-08-20
17881;SO74807;32.27;2021-01-18
12867;SO50911;2071.4196;2019-12-11
18716;SO45145;3578.27;2018-07-12
12386;SO49196;2071.4196;2019-08-02
21747;SO53658;539.99;2020-02-28
16821;SO64548;2344.96;2020-08-19
12510;SO45508;3578.27;2018-08-27
12284;SO47778;2071.4196;2019-04-06
16143;SO56247;26.97;2020-04-15
11086;SO73610;99.47;2020-12-21
28822;SO45034;3578.27;2018-06-30
21949;SO47624;2181.5625;2019-03-24
20109;SO58187;1155.48;2020-05-17
14461;SO62072;2309.97;2020-07-13
16681;SO61790;36.59;2020-07-09
22340;SO65579;14.98;2020-09-02
29259;SO67799;13.98;2020-10-05
13634;SO72448;120;2020-12-06
18114;SO74667;58.98;2021-01-14
12961;SO74780;74.98;2021-01-17
19539;SO54309;1120.49;2020-03-12
21556;SO47128;2443.35;2019-02-04
18288;SO52280;2514.93;2020-02-05
14459;SO66363;2398.05;2020-09-14
17624;SO70062;2357.28;2020-11-04
21955;SO71282;2457.33;2020-11-22
19829;SO44070;3374.99;2018-02-28
11804;SO64098;74.98;2020-08-12
23745;SO57220;44.22;2020-04-30
21767;SO63519;124.45;2020-08-03
29298;SO69071;548.98;2020-10-24
11711;SO52377;10.24;2020-02-07
12262;SO54166;60.47;2020-03-10
12226;SO57307;2318.96;2020-05-02
15068;SO57505;80.94;2020-05-05
17410;SO61934;144.47;2020-07-11
13702;SO48192;2181.5625;2019-05-17
12026;SO46287;3578.27;2018-11-22
20064;SO60409;38.98;2020-06-18
17530;SO62650;79.47;2020-07-23
17340;SO70484;29.26;2020-11-10
16210;SO73225;645.94;2020-12-16
15888;SO50651;782.99;2019-11-27
17088;SO62498;24.99;2020-07-20
17904;SO63676;1155.48;2020-08-05
14209;SO70461;159;2020-11-10
13698;SO53036;32.27;2020-02-20
12896;SO55368;44.91;2020-03-30
14080;SO47580;1000.4375;2019-03-18
22974;SO54890;7.28;2020-03-23
14211;SO58837;1223.84;2020-05-28
11996;SO63484;2391.94;2020-08-02
21369;SO67400;1155.48;2020-09-29
25061;SO46878;2443.35;2019-01-22
14357;SO49434;1000.4375;2019-08-26
15234;SO63006;24.99;2020-07-29
25424;SO69592;71.58;2020-10-29
19102;SO45444;3578.27;2018-08-15
22033;SO47815;2181.5625;2019-04-11
18710;SO54579;2520.31;2020-03-17
23059;SO63989;600.46;2020-08-10
14031;SO72731;2419.06;2020-12-10
25249;SO43717;699.0982;2018-01-02
16663;SO52660;893.47;2020-02-12
18763;SO58023;69.97;2020-05-15
24691;SO58748;3.99;2020-05-27
25237;SO74757;118.46;2021-01-17
14908;SO56562;39.98;2020-04-21
11811;SO60361;2319.99;2020-06-17
23302;SO64515;553.97;2020-08-18
12533;SO56170;198.99;2020-04-13
11178;SO58674;42.28;2020-05-26
11737;SO62327;42.28;2020-07-17
24801;SO67691;2419.06;2020-10-03
21757;SO74950;74.46;2021-01-23
21439;SO51332;539.99;2020-01-06
21244;SO59432;49.97;2020-06-04
12416;SO61149;39.99;2020-06-29
25828;SO45584;699.0982;2018-08-29
18348;SO53311;29.48;2020-02-25
25656;SO56374;539.99;2020-04-17
28352;SO61782;562.96;2020-07-08
19821;SO66992;564.99;2020-09-24
19239;SO73530;78.98;2020-12-20
22795;SO53111;67.97;2020-02-21
20730;SO59368;68.97;2020-06-03
17873;SO62176;1759.97;2020-07-15
16093;SO67237;554.97;2020-09-28
28681;SO69961;24.99;2020-11-03
25096;SO52663;1236.78;2020-02-12
11091;SO56448;39.98;2020-04-19
23731;SO61527;1249.84;2020-07-04
18467;SO51233;1700.99;2019-12-31
26331;SO47851;2049.0982;2019-04-16
15208;SO66319;902.46;2020-09-14
11717;SO74125;138.48;2020-12-28
12376;SO59439;25.48;2020-06-04
27198;SO62302;147.95;2020-07-17
18762;SO71013;1764.96;2020-11-17
18868;SO71987;1759.97;2020-11-29
13055;SO46805;2181.5625;2019-01-13
11720;SO58171;63.96;2020-05-17
14480;SO65487;74.98;2020-08-31
18661;SO67925;4.99;2020-10-07
27139;SO69221;1282.82;2020-10-26
29418;SO73679;83.97;2020-12-22
12801;SO74997;29.48;2021-01-24
28165;SO45424;3578.27;2018-08-12
24379;SO56702;13.98;2020-04-24
15351;SO64216;2331.95;2020-08-14
14265;SO74374;53.99;2021-01-05
19382;SO48931;1000.4375;2019-07-16
28279;SO57757;7.28;2020-05-10
24306;SO75031;7.28;2021-01-26
19606;SO54886;83.97;2020-03-23
14714;SO58130;2379.97;2020-05-17
18950;SO70219;2351.96;2020-11-06
23343;SO49035;2181.5625;2019-07-30
24138;SO68948;1194.97;2020-10-22
15205;SO50026;2071.4196;2019-10-10
11417;SO51409;2461.97;2020-01-11
16587;SO57745;2483.03;2020-05-09
18082;SO70336;67.97;2020-11-08
26354;SO71427;1750.98;2020-11-24
19952;SO72647;13.98;2020-12-09
25090;SO72748;67.93;2020-12-10
19058;SO51073;2181.5625;2019-12-27
11233;SO52443;150.95;2020-02-08
25747;SO54429;539.99;2020-03-14
12018;SO66995;2433.47;2020-09-24
16145;SO67740;2322.28;2020-10-04
25507;SO55715;4.99;2020-04-05
20287;SO66167;144.47;2020-09-11
19326;SO49390;782.99;2019-08-21
23939;SO55754;1709.98;2020-04-06
14932;SO64092;98.96;2020-08-12
21592;SO69268;23.97;2020-10-27
11013;SO74908;74.98;2021-01-21
18291;SO68271;21.98;2020-10-13
17334;SO44232;3578.27;2018-03-21
15161;SO53215;7.28;2020-02-23
19286;SO70531;1754.98;2020-11-11
14125;SO52718;1700.99;2020-02-13
12287;SO54027;1282.82;2020-03-07
11707;SO58569;2446.95;2020-05-24
24358;SO58576;2418.05;2020-05-24
17093;SO65510;2316.97;2020-09-01
15526;SO68358;49.97;2020-10-14
17278;SO44243;3578.27;2018-03-23
26097;SO46550;3374.99;2018-12-21
19144;SO58395;614.96;2020-05-21
25182;SO60532;67.59;2020-06-20
13204;SO70058;141.98;2020-11-04
24504;SO50927;2443.35;2019-12-12
28796;SO55516;63.97;2020-04-02
14929;SO60737;742.35;2020-06-23
23158;SO60823;599.47;2020-06-24
16930;SO74277;46.47;2021-01-02
14951;SO52296;574.98;2020-02-05
26055;SO61776;2384.07;2020-07-08
12754;SO67694;607.96;2020-10-03
25371;SO47204;2181.5625;2019-02-14
23061;SO54155;29.99;2020-03-10
11368;SO44993;3374.99;2018-06-24
28654;SO44615;3578.27;2018-05-08
11283;SO58878;42.28;2020-05-29
13478;SO59452;2454.97;2020-06-04
26258;SO67855;36.27;2020-10-06
15186;SO74366;27.28;2021-01-05
14428;SO45580;3578.27;2018-08-29
14337;SO49212;1000.4375;2019-08-03
12733;SO56002;33.98;2020-04-10
26628;SO57860;36.27;2020-05-12
28726;SO71466;778.62;2020-11-24
11114;SO73942;64.97;2020-12-26
12125;SO48178;2071.4196;2019-05-15
14790;SO53974;2442.54;2020-03-06
13931;SO63028;21.98;2020-07-29
14154;SO64863;836.44;2020-08-24
16390;SO55978;2475.95;2020-04-10
11276;SO64254;53.99;2020-08-15
20835;SO64519;1219.45;2020-08-18
11670;SO56135;62.98;2020-04-13
22752;SO58212;32.28;2020-05-18
21541;SO65834;149.98;2020-09-06
21465;SO51403;574.98;2020-01-10
12454;SO55907;71.95;2020-04-08
15837;SO62197;39.98;2020-07-15
20784;SO74951;9.99;2021-01-23
20564;SO45596;699.0982;2018-08-31
14315;SO56606;74.48;2020-04-22
24068;SO69094;2457.33;2020-10-25
28017;SO43983;3578.27;2018-02-11
26014;SO45913;3399.99;2018-10-14
11641;SO59929;29.98;2020-06-11
12041;SO61360;2419.96;2020-07-01
11519;SO63569;73.96;2020-08-04
15609;SO64275;27.28;2020-08-15
16206;SO64897;2340.94;2020-08-25
25831;SO66303;1183.47;2020-09-13
20559;SO54455;74.98;2020-03-15
22918;SO67845;4.99;2020-10-06
27331;SO52138;3.99;2020-02-02
19395;SO53287;1155.48;2020-02-24
14309;SO53294;74.48;2020-02-25
12648;SO57299;2442.54;2020-05-01
11958;SO60283;74.98;2020-06-16
12182;SO61740;29.99;2020-07-08
14149;SO64801;839.48;2020-08-23
13626;SO70751;2473.05;2020-11-13
13612;SO73987;49.97;2020-12-26
28842;SO44833;3578.27;2018-06-04
14492;SO56512;7.28;2020-04-20
28629;SO44631;3578.27;2018-05-11
19691;SO59244;569.97;2020-06-01
17475;SO71407;2370.96;2020-11-23
26616;SO62147;751.34;2020-07-14
16297;SO66946;2294.99;2020-09-24
15227;SO50457;2049.0982;2019-11-08
22629;SO59609;59.98;2020-06-06
17082;SO52850;1709.98;2020-02-16
23780;SO55145;1750.98;2020-03-28
17681;SO66493;1735.98;2020-09-16
13151;SO72314;91.95;2020-12-04
15835;SO72463;93.97;2020-12-06
27556;SO51066;2049.0982;2019-12-26
22808;SO51532;2478.34;2020-01-19
15503;SO48852;782.99;2019-07-07
13890;SO54643;800.46;2020-03-18
20513;SO55196;74.46;2020-03-29
19526;SO59396;1179.47;2020-06-03
18744;SO73722;10.24;2020-12-23
11277;SO74728;32.27;2021-01-16
17071;SO44144;3578.27;2018-03-02
14510;SO62663;2337.27;2020-07-23
27738;SO66719;78.98;2020-09-20
17302;SO67420;88.46;2020-09-30
12994;SO58573;2364.96;2020-05-24
14369;SO61621;46.47;2020-07-06
14046;SO64362;2304.98;2020-08-16
26300;SO47159;2049.0982;2019-02-09
16413;SO53901;37.93;2020-03-05
14577;SO61835;806.76;2020-07-09
14311;SO64000;63.97;2020-08-11
12786;SO70563;21.98;2020-11-11
20887;SO70516;1164.47;2020-11-10
14676;SO70749;742.35;2020-11-13
26446;SO74973;78.98;2021-01-24
26947;SO59401;624.97;2020-06-03
12921;SO68781;2359.98;2020-10-20
16604;SO69118;56.97;2020-10-25
20232;SO60052;91.95;2020-06-13
14783;SO66855;88.97;2020-09-22
16450;SO68227;37.97;2020-10-12
12032;SO53048;614.96;2020-02-20
16594;SO63631;2354.98;2020-08-05
27982;SO69924;603.49;2020-11-02
13173;SO46773;2181.5625;2019-01-09
18054;SO56664;36.96;2020-04-23
17037;SO65724;2334.97;2020-09-04
16551;SO71504;2589.41;2020-11-25
11277;SO55880;38.98;2020-04-08
22843;SO56070;48.98;2020-04-12
20263;SO71566;21.49;2020-11-26
11001;SO43767;3374.99;2018-01-15
13149;SO71696;29.98;2020-11-28
11710;SO72899;35;2020-12-12
21035;SO50910;782.99;2019-12-11
23257;SO62080;539.99;2020-07-13
16489;SO54484;88.46;2020-03-16
14799;SO57874;69.99;2020-05-12
16797;SO51362;1732.26;2020-01-08
12029;SO63467;54.97;2020-08-02
13587;SO69360;78.48;2020-10-28
12657;SO73783;2453.04;2020-12-23
19588;SO55541;2478.34;2020-04-02
11922;SO56874;59.98;2020-04-27
25001;SO61662;49.97;2020-07-07
26134;SO47099;782.99;2019-02-01
26317;SO47640;2071.4196;2019-03-27
23313;SO63059;724.47;2020-07-29
26327;SO64237;2384.07;2020-08-14
11854;SO45987;3578.27;2018-10-25
20624;SO46517;3578.27;2018-12-17
24882;SO54229;23.78;2020-03-11
25865;SO61775;1268.84;2020-07-08
23135;SO65076;553.97;2020-08-27
14875;SO66542;839.48;2020-09-17
15419;SO48573;782.99;2019-06-14
16097;SO51987;9.99;2020-01-30
20792;SO67370;39.98;2020-09-29
13317;SO71386;56.97;2020-11-23
15140;SO52216;27.28;2020-02-04
17843;SO56933;93.49;2020-04-28
29222;SO64435;796.34;2020-08-17
25004;SO74889;24.99;2021-01-21
14367;SO49609;1000.4375;2019-09-03
21642;SO50426;2071.4196;2019-11-05
25228;SO51026;1000.4375;2019-12-22
21252;SO52537;29.98;2020-02-10
28996;SO64326;78.98;2020-08-16
13638;SO72640;2419.06;2020-12-08
26988;SO57787;1179.47;2020-05-10
15099;SO60078;90.58;2020-06-13
29478;SO60955;2398.05;2020-06-26
13998;SO68890;147.28;2020-10-22
26138;SO47657;782.99;2019-03-29
23322;SO63001;599.47;2020-07-28
21932;SO73320;1158.46;2020-12-17
14148;SO45509;3578.27;2018-08-27
15118;SO45593;3578.27;2018-08-31
13769;SO46836;2181.5625;2019-01-17
27069;SO49360;2049.0982;2019-08-18
23928;SO55853;36.27;2020-04-07
21895;SO69141;2475.95;2020-10-25
28727;SO48271;2071.4196;2019-05-28
13339;SO52510;30.97;2020-02-09
24909;SO56757;1149.47;2020-04-25
27514;SO62627;539.99;2020-07-22
13714;SO63923;589.96;2020-08-09
14765;SO64996;74.98;2020-08-26
18023;SO67530;187.98;2020-10-01
21206;SO46698;2181.5625;2018-12-31
17828;SO49258;2443.35;2019-08-08
24605;SO50936;2443.35;2019-12-13
28608;SO70621;78.98;2020-11-12
19453;SO73072;1214.85;2020-12-14
14720;SO44651;3578.27;2018-05-14
24377;SO50527;2181.5625;2019-11-16
17026;SO53635;64.97;2020-02-28
14119;SO56724;4.99;2020-04-24
16197;SO47579;2181.5625;2019-03-18
17644;SO48945;2443.35;2019-07-18
26751;SO49738;782.99;2019-09-16
21448;SO51568;564.48;2020-01-20
12338;SO56789;2436.97;2020-04-25
13741;SO51364;769.49;2020-01-08
19562;SO58239;1735.98;2020-05-18
25009;SO67971;14.98;2020-10-08
11262;SO70609;32.27;2020-11-12
13497;SO53272;39.98;2020-02-24
24346;SO56689;2473.04;2020-04-23
23992;SO63620;724.47;2020-08-04
16448;SO68534;2428.05;2020-10-16
14801;SO70465;804.47;2020-11-10
28764;SO52423;27.28;2020-02-08
14982;SO54164;118.47;2020-03-10
27060;SO47632;782.99;2019-03-25
26606;SO48497;2049.0982;2019-06-08
16570;SO50874;2443.35;2019-12-08
25970;SO44996;3374.99;2018-06-25
12907;SO54697;141.98;2020-03-19
19572;SO55930;23.78;2020-04-09
13449;SO60097;2344.96;2020-06-13
24073;SO66535;68.49;2020-09-17
18372;SO72931;1760.47;2020-12-12
27538;SO74857;83.97;2021-01-20
18259;SO53016;8.99;2020-02-20
19909;SO59104;63.97;2020-05-30
15962;SO71382;61.96;2020-11-23
13464;SO47882;2181.5625;2019-04-19
15080;SO54880;2407.04;2020-03-22
21905;SO62359;14.98;2020-07-18
19034;SO66778;2322.28;2020-09-21
12336;SO73224;49.99;2020-12-16
21945;SO68724;2443.35;2020-10-19
11028;SO43831;3374.99;2018-01-26
24981;SO66279;32.6;2020-09-13
26461;SO74231;58.98;2020-12-31
20731;SO55363;42.97;2020-03-30
25992;SO60030;539.99;2020-06-12
11944;SO73577;791.32;2020-12-20
24413;SO51435;2407.04;2020-01-12
11691;SO58255;53.99;2020-05-19
23324;SO61731;548.98;2020-07-07
14260;SO65559;751.34;2020-09-01
17067;SO73583;63.97;2020-12-21
19766;SO45634;3578.27;2018-09-05
27276;SO50589;2049.0982;2019-11-22
14265;SO72014;28.98;2020-11-30
16225;SO53825;553.97;2020-03-03
17392;SO55577;13.98;2020-04-03
11141;SO58082;38.98;2020-05-16
26868;SO59976;539.99;2020-06-11
13228;SO62848;56.97;2020-07-26
16509;SO47628;2443.35;2019-03-25
21896;SO59584;74.98;2020-06-06
22049;SO57497;14.98;2020-05-05
11333;SO62135;2419.06;2020-07-14
24197;SO67138;1155.48;2020-09-26
18333;SO73795;27.77;2020-12-24
27640;SO75068;60.47;2021-01-27
12827;SO50876;2071.4196;2019-12-08
28208;SO53236;2398.05;2020-02-23
19665;SO70335;69.99;2020-11-08
13117;SO70435;2438.06;2020-11-09
18103;SO72781;1735.98;2020-12-10
27261;SO50539;2049.0982;2019-11-18
16398;SO54227;53.47;2020-03-11
20471;SO72151;73.97;2020-12-02
27658;SO55567;27.77;2020-04-03
11078;SO56449;68.97;2020-04-19
28520;SO47337;2071.4196;2019-02-28
17351;SO44213;3578.27;2018-03-18
24429;SO52896;146.06;2020-02-17
11681;SO53991;62.98;2020-03-07
11306;SO61282;2.29;2020-06-30
28986;SO63380;78.98;2020-08-01
25871;SO65825;64.97;2020-09-06
25941;SO46507;699.0982;2018-12-16
12298;SO49388;2071.4196;2019-08-21
17765;SO50164;2181.5625;2019-10-25
23744;SO68882;567.76;2020-10-21
27660;SO73814;21.49;2020-12-24
19844;SO44403;3374.99;2018-04-14
18008;SO45172;699.0982;2018-07-17
16566;SO51042;2181.5625;2019-12-24
12645;SO55553;2419.06;2020-04-02
29310;SO58182;2419.06;2020-05-17
12998;SO65777;2395.96;2020-09-05
17867;SO66175;56.97;2020-09-11
15467;SO74066;848.47;2020-12-27
11019;SO64737;2.29;2020-08-22
16364;SO56678;2482.23;2020-04-23
16411;SO57314;2478.34;2020-05-02
25997;SO69231;1223.84;2020-10-26
16552;SO70878;2543.44;2020-11-16
19604;SO70949;23.78;2020-11-17
28368;SO74135;791.32;2020-12-28
16330;SO58318;31.27;2020-05-20
20192;SO60176;1155.48;2020-06-14
20083;SO70048;39.98;2020-11-04
24331;SO72114;548.98;2020-12-01
12430;SO74540;64.97;2021-01-10
19415;SO44907;699.0982;2018-06-14
16238;SO55943;12.94;2020-04-09
13801;SO58362;819.48;2020-05-21
23875;SO71439;37.27;2020-11-24
17651;SO71508;2398.97;2020-11-25
14015;SO68962;34.99;2020-10-23
28782;SO74917;53.99;2021-01-22
14168;SO75019;71.95;2021-01-25
26815;SO49188;2049.0982;2019-08-01
18136;SO50518;2181.5625;2019-11-16
11581;SO52605;38.98;2020-02-11
16593;SO52821;7.28;2020-02-15
23247;SO70537;110.95;2020-11-11
13513;SO72286;2339.97;2020-12-04
22000;SO47803;2181.5625;2019-04-10
29197;SO70623;78.98;2020-11-12
26489;SO52126;24.99;2020-02-02
11698;SO56772;119.98;2020-04-25
19203;SO66630;539.99;2020-09-18
11734;SO60575;98.49;2020-06-21
14649;SO63470;902.46;2020-08-02
19824;SO65929;629.45;2020-09-07
24793;SO68451;2419.06;2020-10-15
15222;SO60388;34.99;2020-06-18
23411;SO52019;1134.47;2020-01-31
14018;SO67766;24.99;2020-10-05
21788;SO71615;1120.49;2020-11-26
19323;SO49250;782.99;2019-08-07
11008;SO53765;2419.06;2020-03-02
23897;SO54405;38.98;2020-03-14
17453;SO71538;2376.96;2020-11-25
20052;SO54672;2514.93;2020-03-19
13090;SO60505;2344.26;2020-06-19
12887;SO68780;21.98;2020-10-20
29378;SO70552;39.99;2020-11-11
25578;SO73024;1155.48;2020-12-13
19783;SO45716;3578.27;2018-09-18
27565;SO53415;33.43;2020-02-27
26533;SO64287;628.97;2020-08-15
15975;SO66600;166.28;2020-09-18
17192;SO66945;2376.96;2020-09-24
18324;SO73408;1735.98;2020-12-18
17628;SO52394;7.28;2020-02-07
27939;SO56001;92.97;2020-04-10
17866;SO66202;1735.98;2020-09-11
12263;SO58071;2324.92;2020-05-16
16342;SO71564;46.47;2020-11-26
26342;SO63608;2418.05;2020-08-04
20338;SO68842;123.98;2020-10-21
29135;SO47285;2181.5625;2019-02-22
27292;SO50362;2049.0982;2019-10-31
25525;SO71553;663.44;2020-11-25
14657;SO45080;699.0982;2018-07-01
25985;SO45132;3374.99;2018-07-11
15750;SO49657;782.99;2019-09-08
26594;SO59665;29.98;2020-06-07
17103;SO67089;2334.46;2020-09-26
14689;SO74173;4.99;2020-12-29
13243;SO47131;2181.5625;2019-02-05
21041;SO52277;589.96;2020-02-04
22878;SO55965;553.97;2020-04-09
19311;SO60740;1249.84;2020-06-23
11488;SO52022;2322.28;2020-01-31
25692;SO54121;66.97;2020-03-09
11223;SO57253;34.99;2020-05-01
26690;SO58653;132.47;2020-05-26
25210;SO59711;23.78;2020-06-08
11348;SO55434;67.97;2020-03-31
27411;SO59423;23.78;2020-06-04
13523;SO60897;32.27;2020-06-26
12085;SO64883;99.47;2020-08-24
21464;SO71240;76.97;2020-11-21
17902;SO50628;2443.35;2019-11-26
28847;SO56116;777.34;2020-04-12
11566;SO68711;48.97;2020-10-19
26015;SO69636;1214.85;2020-10-29
20571;SO67875;24.99;2020-10-06
22033;SO70803;1735.98;2020-11-14
11988;SO46204;3374.99;2018-11-10
29391;SO52773;574.98;2020-02-14
24586;SO74030;1700.99;2020-12-27
25111;SO50009;1000.4375;2019-10-09
21380;SO57358;553.97;2020-05-02
29201;SO61363;756.33;2020-07-01
22871;SO62743;561.48;2020-07-24
23097;SO48595;2181.5625;2019-06-16
19285;SO50414;1000.4375;2019-11-04
11835;SO51397;2319.26;2020-01-10
24312;SO62837;36.59;2020-07-26
12545;SO62920;49.99;2020-07-27
18524;SO64579;75.97;2020-08-19
24664;SO64601;790.31;2020-08-19
18517;SO66461;78.98;2020-09-16
28445;SO70491;33.98;2020-11-10
15802;SO51049;2049.0982;2019-12-24
15241;SO63691;22.93;2020-08-06
24242;SO65668;574.98;2020-09-03
21286;SO70835;68.97;2020-11-15
28650;SO44614;3578.27;2018-05-08
21018;SO49782;782.99;2019-09-24
16011;SO65133;2407.42;2020-08-28
23539;SO63536;1700.99;2020-08-03
27481;SO63842;58.47;2020-08-08
12958;SO66839;8.99;2020-09-22
26249;SO46775;2071.4196;2019-01-09
14220;SO62283;1263.82;2020-07-16
15663;SO49361;2181.5625;2019-08-18
16740;SO52726;2520.83;2020-02-14
11148;SO53989;53.99;2020-03-07
13534;SO63789;49.97;2020-08-07
24308;SO74009;612.95;2020-12-26
15447;SO58744;24.99;2020-05-27
13052;SO57514;30.97;2020-05-05
20802;SO59863;6.28;2020-06-10
18506;SO67670;31.97;2020-10-03
15766;SO51930;34.99;2020-01-29
22965;SO66773;7.28;2020-09-21
19782;SO57523;2511.32;2020-05-05
13639;SO60569;120;2020-06-21
19260;SO71031;592.27;2020-11-18
27493;SO72828;570.47;2020-12-11
27437;SO55526;78.98;2020-04-02
17375;SO57489;24.49;2020-05-05
25653;SO57989;30.48;2020-05-14
19454;SO72590;2395.96;2020-12-08
28407;SO44652;3374.99;2018-05-14
11982;SO64378;67.97;2020-08-17
16856;SO65113;13.98;2020-08-28
26045;SO67360;27.28;2020-09-29
11047;SO70087;742.35;2020-11-04
21924;SO74014;1120.49;2020-12-26
12373;SO45006;3578.27;2018-06-27
12132;SO68620;2398.05;2020-10-17
14590;SO44219;699.0982;2018-03-19
17777;SO50180;2443.35;2019-10-27
15064;SO65031;548.98;2020-08-27
25555;SO69003;578.46;2020-10-23
24760;SO64110;2419.06;2020-08-12
11224;SO72256;777.34;2020-12-03
28508;SO72842;574.98;2020-12-11
21036;SO49730;782.99;2019-09-16
16151;SO69836;639.45;2020-11-01
13784;SO73758;1264.84;2020-12-23
24572;SO56305;3.99;2020-04-16
17352;SO44419;3578.27;2018-04-17
28802;SO47092;2443.35;2019-02-01
11142;SO60699;68.97;2020-06-23
22857;SO72487;2443.35;2020-12-06
11537;SO45732;3578.27;2018-09-21
28694;SO51476;2393.06;2020-01-15
29019;SO59333;777.34;2020-06-02
24514;SO62356;36.59;2020-07-18
28029;SO64867;39.98;2020-08-24
20842;SO65872;1169.46;2020-09-06
28118;SO73714;588.96;2020-12-22
21649;SO52960;553.97;2020-02-18
17289;SO69872;62.98;2020-11-02
16229;SO72545;572.26;2020-12-07
26303;SO74138;1249.84;2020-12-28
14196;SO74499;68.97;2021-01-08
26810;SO74703;67.93;2021-01-15
21921;SO44027;3578.27;2018-02-20
24931;SO61679;36.59;2020-07-07
23378;SO45705;3578.27;2018-09-17
11338;SO45890;3374.99;2018-10-11
23583;SO45999;3578.27;2018-10-27
20617;SO64455;2479.94;2020-08-18
11502;SO74161;33.43;2020-12-29
19500;SO50553;1000.4375;2019-11-19
20420;SO53863;553.97;2020-03-04
23646;SO61434;13.98;2020-07-03
29021;SO63448;69.99;2020-08-02
27456;SO68419;58.47;2020-10-15
16029;SO72485;1735.98;2020-12-06
21646;SO52961;563.77;2020-02-18
18494;SO54148;2459.62;2020-03-10
24689;SO68947;1155.48;2020-10-22
16611;SO71699;32.6;2020-11-28
